Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
A Pirate's Love,Johanna Lindsey,"A Pirate's Love Sailing westward toward the Caribbean sun, young Bettina Verlaine obediently sets out to fulfill the promise made by her father--but not by her heart -- a prearranged marriage destined not to be...once the notorious Captain Tristan's pirate ship appears on the horizon. Abducted by the bold and handsome brigand, the pale-haired beauty surrenders her innocence in the warm caress of the tropical winds -- detesting her virile captor for enslaving her. . .yet loving him for the passionate spell he casts over fragile, yearning heart.",Caribbean Area,1996,0,en,No rating,http://books.google.co.in/books?id=N3WIPwAACAAJ&dq=subject:romance&hl=&cd=149&source=gbs_api,http://books.google.com/books/content?id=N3WIPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Tuesday's Child,Louise Bagshawe,"The heroine of this novel is a tomboy. She loves her Doc Martens, heavy metal, and hanging out with her best friend, Ollie. She may have been born on a Tuesday, but graceful she isn't. However, Lucy's world is about to change. Ollie gets engaged, and her new boss wants her to smarten up. Lucy tries to turn herself into the kind of girl she thinks they want her to be - with hilarious and unexpected results.",Chick lit,2005,448,en,No rating,http://books.google.co.in/books?id=9F0LHQAACAAJ&dq=subject:romance&hl=&cd=151&source=gbs_api,http://books.google.com/books/content?id=9F0LHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Anne of Green Gables,Lucy Maud Montgomery,"This special centennial edition of the heartwarming classic brings to life the story of Anne, an eleven-year-old orphan who is sent by mistake to live with a lonely, middle-aged brother and sister on a Prince Edward Island farm and proceeds to make an indelible impression on everyone around her. Simultaneous.",Fiction,2008,0,en,No rating,http://books.google.co.in/books?id=acyOEAAAQBAJ&dq=subject:romance&hl=&cd=152&source=gbs_api,http://books.google.com/books/content?id=acyOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Raw Silk,Anne Mather,"The story of an ex-Vietnam veteran, ex-junkie, now an undercover agent with the most dangerous mission of his life ahead of him who meets a vicar's daughter who knows little of the world outside of her sheltered English village, and their struggles against love.",Fiction,1995,285,en,No rating,http://books.google.co.in/books?id=eFrJYgEACAAJ&dq=subject:romance&hl=&cd=153&source=gbs_api,http://books.google.com/books/content?id=eFrJYgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Duke's Princess Bride,Amalie Howard,"Born to an Indian maharaja and a British noblewoman, Princess Sarani Rao has it all: beauty, riches, and a crown. But when Sarani's father is murdered, her only hope is the next ship out--captained by the boy she once loved...and spurned. Captain Rhystan Huntley, the reluctant Duke of Embry, is loath to give up his life at sea. But duty is calling him home, and this is his final voyage. Leave it to fate that the one woman he's ever loved must escape to England on his ship. ""The Duke's Princess Bridecame along just when I needed it most. There's star-crossed, swoony, steamy love, true to the genre--but there's also a subtle, searing focus on racism, colorism, and what it means to belong that is rare for a historical romance, which elevates it to a unique and truly resonant read.""--JODI PICOULT, New York Timesbestselling author",Uncategorized,2021-06-29,352,en,No rating,http://books.google.co.in/books?id=7Ib2zQEACAAJ&dq=subject:romance&hl=&cd=155&source=gbs_api,http://books.google.com/books/content?id=7Ib2zQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Anne,Muriel Canfield,"While investigating a mysterious death at the resort where she works, Anne succeeds also in catching the attention of Mark, an attorney, but her emotions are torn between her interest in Mark and the fact he is not a Christian.",Juvenile Fiction,1984-04,164,en,No rating,http://books.google.co.in/books?id=N81QpCd2E6sC&dq=subject:romance&hl=&cd=157&source=gbs_api,http://books.google.com/books/content?id=N81QpCd2E6sC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Wild Enchantment,Marianne Harvey,No description available,Cornwall (England : County),1996,0,en,No rating,http://books.google.co.in/books?id=pIEHAAAACAAJ&dq=subject:romance&hl=&cd=158&source=gbs_api,http://books.google.com/books/content?id=pIEHAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Fire Song,Catherine Coulter,"Lord Graelam de Moreton was a warrior, and Kassia de Lorris of Brittany had always been gentle and yielding, but when they find themselves suddenly married and Graelam thinks that Kassia has betrayed him, she must ""prove her mettle.""--Cover.",Fiction,2002,454,en,No rating,http://books.google.co.in/books?id=ZEjkjwEACAAJ&dq=subject:romance&hl=&cd=159&source=gbs_api,http://books.google.com/books/content?id=ZEjkjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Bachelor List,Jane Feather,"The eldest of three sisters who run a discreet matchmaking service in Edwardian London, Constance Duncan finds herself falling for Max Ensor, an exasperating politician whose old-fashioned attitudes infuriate Constance.",Fiction,2004,343,en,No rating,http://books.google.co.in/books?id=xW0pLmS9i5gC&dq=subject:romance&hl=&cd=160&source=gbs_api,http://books.google.com/books/content?id=xW0pLmS9i5gC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Millionaire's Virgin,Anne Mather,No description available,Large type books,2000,184,en,No rating,http://books.google.co.in/books?id=8vNmPQAACAAJ&dq=subject:romance&hl=&cd=161&source=gbs_api,http://books.google.com/books/content?id=8vNmPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Prince of Lies,Robyn Donald,Romance by a New Zealander.,Large type books,1996-03,283,en,No rating,http://books.google.co.in/books?id=aLzdYgEACAAJ&dq=subject:romance&hl=&cd=168&source=gbs_api,http://books.google.com/books/content?id=aLzdYgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Eden Close,Anita Shreve,"Andrew, an advertising executive in his mid-30s, returns to his hometown in upstate New York for his mother's funeral. He does not intend to stay in the slow rural backwater he left seventeen years before. But the dreams and memories persist and in the darkened farmhouse he relives that hot, bloody night when Eden Close was blinded -- by the same gun that killed her father. The enigmatic Eden had been Andrew's childhood companion. Together the two roamed summer cornfields, smoked their first forbidden cigarettes, skated, fished and fought until the tomboy turned temptress -- then their friendship ended. Now, despite warnings, Andrew is drawn again to this lost, blind girl of his youth, drawn to save her from the cruel neglect she has endured for seventeen sightless years without him. But first he must discover the grisly truth about that night . . .",Blindness,1994,288,en,No rating,http://books.google.co.in/books?id=7hW5QgAACAAJ&dq=subject:romance&hl=&cd=169&source=gbs_api,http://books.google.com/books/content?id=7hW5QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Thousand Pieces of Gold,Ruthanne Lum McCunn,"From Shanghai to San Francisco, Lalu Nathoy's courageous journey is an important contribution to the history of Asian pioneer women on the American frontier. This true story of a Chinese American woman who overcomes poverty, footbinding, and slavery to build a life of relative freedom in the American Northwest will continue to inspire readers of a new generation. Copyright © Libri GmbH. All rights reserved.",Biography & Autobiography,1988,318,en,No rating,http://books.google.co.in/books?id=ZmWxAAAAIAAJ&dq=subject:romance&hl=&cd=175&source=gbs_api,http://books.google.com/books/content?id=ZmWxAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Once in a Lifetime,Danielle Steel,No description available,Fiction: Romance,1982,480,en,5,http://books.google.co.in/books?id=CMX3AAAACAAJ&dq=subject:romance&hl=&cd=177&source=gbs_api,No thumbnail available
Tiger's Eye,Madeleine Ker,No description available,Large type books,1990-08-01,285,en,No rating,http://books.google.co.in/books?id=CczPAQAACAAJ&dq=subject:romance&hl=&cd=178&source=gbs_api,No thumbnail available
Miss Ambar Regrets,Jon Cleary,"A classic love story set in a world in turmoil, from one of Australia's greatest storytellers. Adele Ambar dreams of being a famous actress. Young, beautiful and ambitious, her life is focused on getting ahead. Jack is a television reporter, a man with an eye for the good things in life and a self-confessed romantic 'on a day-to-day basis'. Their affair progresses quickly, but just why Adele is reluctant to let things get too serious puzzles Jack. As their story unfolds across newsrooms and footlights, from the drought-ravaged farmland of New South Wales to terrorism in New York, Jack comes to understand that loving Miss Ambar and keeping her are two very different things ...",Fiction,2005,14,en,No rating,http://books.google.co.in/books?id=1eTFF_DuNvQC&dq=subject:romance&hl=&cd=179&source=gbs_api,http://books.google.com/books/content?id=1eTFF_DuNvQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dream Baby,Ann Evans,"By the Year 2000: BABY What have you resolved to do by the year 2000? Millennium Baby When a friend pregnant and desperate suggests that Nora Holloway adopt the baby, it looks as if Nora's dream of celebrating the millennium with a family of her own may come true. Then the baby's uncle shows up with a plan that doesn't include Nora. Jake Burdette's guilt over his brother's death won't allow him to break his promise to look after the child. He won't allow a stranger to adopt his nephew. But the more he learns about Nora, the less of a stranger she becomes.",Fiction,1999,300,en,No rating,http://books.google.co.in/books?id=kktxuqVVHYkC&dq=subject:romance&hl=&cd=180&source=gbs_api,http://books.google.com/books/content?id=kktxuqVVHYkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Beauty and the Badge,Lyn Stone,"Beauty And The Badge by Lyn Stone released on Jul 23, 1999 is available now for purchase.",Fiction,2002,262,en,No rating,http://books.google.co.in/books?id=aCLh6lV7fUEC&dq=subject:romance&hl=&cd=181&source=gbs_api,http://books.google.com/books/content?id=aCLh6lV7fUEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Fiancé Fix,Carole Mortimer,No description available,Love stories,2002,186,en,No rating,http://books.google.co.in/books?id=Sb1GPgAACAAJ&dq=subject:romance&hl=&cd=182&source=gbs_api,No thumbnail available
Traded to the Sheikh,Emma Darcy,Emily Ross thought she'd escaped the clutches of an evil drug baron when she fled his yacht and swam ashore. But now she's the prisoner of the Sheikh - who seems to think she's the kind of woman who'll trade her body for freedom.,Large print books,2006,284,en,No rating,http://books.google.co.in/books?id=wLkVAQAACAAJ&dq=subject:romance&hl=&cd=183&source=gbs_api,http://books.google.com/books/content?id=wLkVAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
West Side Story,Irving Shulman,For use in schools and libraries only. Tony and Maria find their love threatened by the hatred of two rival New York street gangs.,Fiction,1983-11-03,164,en,No rating,http://books.google.co.in/books?id=EKPz1TCfXmIC&dq=subject:romance&hl=&cd=184&source=gbs_api,http://books.google.com/books/content?id=EKPz1TCfXmIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Sunshower,Christene Thompson,No description available,Romance,1993,214,en,No rating,http://books.google.co.in/books?id=uYsNRcdyD5oC&dq=subject:romance&hl=&cd=185&source=gbs_api,http://books.google.com/books/content?id=uYsNRcdyD5oC&printsec=frontcover&img=1&zoom=1&source=gbs_api
